# Public domain dataset from https://github.com/amacd31/daily_hydromet_sample_data
date,P,PE,Q
1994-01-02,2.751659870147705,1.318721930550074,364.76852256
1994-01-03,0.35029274225234985,1.3352873288420828,279.36788543999967
1994-01-04,0.4389725625514984,1.3518527271340919,216.90385631999985
1994-01-05,0.006491960491985083,1.368418125426101,175.38859584000022
1994-01-06,0.0,1.3849835237181098,171.00515520000013
1994-01-07,20.134571075439453,1.401548922010119,3573.141249600001
1994-01-08,1.1562167406082153,1.418114320302128,926.1292607999999
1994-01-09,0.0,1.4346797185941371,411.8650243199997
1994-01-10,0.0,1.451245116886146,304.77655008000016
1994-01-11,0.2685142159461975,1.467810515178155,255.69220896000016
1994-01-12,2.526869297027588,1.4843759134701642,269.3522332799997
1994-01-13,0.051232971251010895,1.500941311762173,240.65598816000042
1994-01-14,0.23534071445465088,1.5175067100541821,207.39790656
1994-01-15,0.45334696769714355,1.5340721083461912,167.4882086399996
1994-01-16,0.20935598015785217,1.5506375066382003,141.85017791999982
1994-01-17,35.333335876464844,1.5672029049302092,5147.7393888000015
1994-01-18,2.413972854614258,1.5837683032222183,997.7169628800008
1994-01-19,0.0,1.6003337015142274,779.3859398399987
1994-01-20,0.0,1.6168990998062363,764.5535999999993
1994-01-21,0.0,1.6334644980982453,481.10809536000016
1994-01-22,0.01843329146504402,1.6500298963902544,217.4135587199999
1994-01-23,0.0,1.6665952946822635,218.45844864
1994-01-24,0.04060317948460579,1.6831606929742724,229.9012675200005
1994-01-25,5.016035079956055,1.6997260912662815,403.939152
1994-01-26,7.213679790496826,1.7162914895582904,1541.0342361600005
1994-01-27,21.80089569091797,1.7328568878502995,7259.74225344
1994-01-28,28.103477478027344,1.7494222861423085,5551.347234240003
1994-01-29,0.0,1.7659876844343176,917.0310729599997
1994-01-30,0.0,1.7825530827263267,532.58803776
1994-01-31,0.0,1.7991184810183356,378.17369567999987
1994-02-01,0.0,1.8156838793103447,292.97693951999986
1994-02-02,0.0,1.8542805058302327,256.53321792
1994-02-03,0.0,1.8928771323501208,229.23865439999997
1994-02-04,0.3228180706501007,1.9314737588700086,216.75094559999974
1994-02-05,3.444171905517578,1.9700703853898966,229.9777228800004
1994-02-06,0.15589377284049988,2.0086670119097847,212.08716864
1994-02-07,6.287533760070801,2.0472636384296727,181.5559948800004
1994-02-08,0.4834107756614685,2.085860264949561,189.78768864
1994-02-09,6.221009254455566,2.124456891469449,782.9283715200003
1994-02-10,33.406776428222656,2.163053517989337,10297.746953279997
1994-02-11,43.544586181640625,2.201650144509225,14002.799184000005
1994-02-12,20.94476318359375,2.2402467710291125,3085.610904000001
1994-02-13,3.663648843765259,2.2788433975490006,1678.9597055999998
1994-02-14,0.0,2.3174400240688886,864.0984787199997
1994-02-15,0.08922947943210602,2.3560366505887766,603.4366713600003
1994-02-16,0.0,2.3946332771086647,455.87782655999945
1994-02-17,0.07397248595952988,2.4332299036285527,
1994-02-18,0.0,2.471826530148441,
1994-02-19,0.0,2.510423156668329,
1994-02-20,0.42090660333633423,2.549019783188217,
1994-02-21,2.230616331100464,2.5876164097081045,
1994-02-22,4.248000144958496,2.626213036227993,1097.2873267199998
1994-02-23,27.552982330322266,2.6648096627478806,4633.60257792
1994-02-24,0.0,2.7034062892677686,884.7669110399995
1994-02-25,0.0,2.7420029157876566,467.4480710399996
1994-02-26,0.0,2.7805995423075447,
1994-02-27,0.0,2.8191961688274327,
1994-02-28,0.0,2.857792795347321,
1994-03-01,12.337434768676758,2.934986048387097,1323.3148559999995
1994-03-02,21.975412368774414,2.9802511624176207,3265.12808928
